,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19
item_33132,0.12931263,-0.74240744,-0.0238533,-0.19957204,-0.46429178,-0.4806161,0.49614605,-0.1751633,-0.040946413,0.32703605,-0.1024459,0.4418012,-0.026165506,-0.32906637,-0.23871118,0.5047557,0.8624458,-0.2963087,-0.17406751
item_33133,0.52764106,0.002337316,-0.3469532,-0.020559968,-0.1736694,0.1591847,0.51296467,0.00545492,-0.25085852,0.29223335,-0.025540117,0.19971111,-0.5677954,0.15460946,0.052911825,0.37246174,0.70445806,0.19791763,0.07300219
item_33134,0.49343765,0.44935057,-0.29387093,-0.030403228,0.04981788,-0.5470337,0.19174653,-0.024532344,-0.09107803,-0.25083622,-0.43488303,0.02032983,-0.42529055,0.06650468,-0.1613908,1.1118379,0.2248602,0.18166499,0.10429994
item_33135,-0.06705547,-0.18809381,-0.40957165,-0.19799267,-0.46554625,-0.3421887,0.11892952,0.07374562,-0.04904737,0.34003207,-0.08740804,0.6479213,0.05430384,-0.33367044,0.120662965,1.2595327,0.5096701,-0.018720388,0.10056904
item_33136,0.21470201,-0.03999638,-0.21901318,0.16071953,0.27433038,0.49903578,0.2378415,0.029080316,0.34985912,0.14673005,-0.14812781,0.9780044,-0.97250843,-0.5197642,-0.34463546,0.108404644,-0.048460092,0.11915127,-0.22792912
item_33137,0.061107803,-0.17223296,-0.33462548,0.46336278,-0.05053877,0.35626465,0.5457759,-0.076079294,-0.13424711,0.1468892,0.26031995,0.21245098,-0.84285396,-0.69560236,-0.1913483,0.80602634,-0.45701104,0.35610667,0.25203773
item_33138,-0.15564296,-0.20257352,-0.3742489,0.17901634,0.1370485,0.0017538441,0.44539744,0.18340695,0.05935859,0.1665833,0.051771708,0.34378073,-0.27531058,-0.29635924,-0.32822928,0.4333194,0.6736444,0.16211924,-0.19043598
item_33139,0.42101017,-0.21167469,-0.24527259,0.17917907,-0.25901756,-0.11014555,0.629064,0.3816766,-0.44964647,0.23861623,-0.036393844,0.94517195,-0.23697442,0.14557843,-0.3418914,0.09490308,0.3760587,0.3448646,0.07719983
item_33140,0.19211029,-0.008104019,-0.50540066,0.11453736,-0.33264703,0.28299055,0.61268187,0.34237698,-0.24727924,0.048876826,-0.19792338,0.667855,-0.77930564,-0.60450566,-0.060738042,-0.24534865,0.79954517,0.13747029,-0.15392123
item_33141,0.1795697,-0.029833715,-0.2029567,-0.16956992,0.26349124,-0.8570126,0.20566882,0.36940342,-0.22424746,-0.12054646,-0.32055938,0.82263756,-0.29844525,-0.13649403,-0.13429025,0.07700797,0.07074238,-0.26411492,-0.068982825
item_33142,0.3752006,0.39629802,0.31413195,0.38061464,-0.10052115,-0.18845272,0.016516732,-0.07504845,0.45961142,-0.15161516,-0.79017204,0.5649791,-0.39365232,-0.19864292,0.13588129,0.46731952,0.46134388,0.10251968,-0.1533515
item_33143,-0.2267287,-0.28779328,0.13990836,0.16800041,0.4513169,0.09912682,0.64985573,0.023268782,0.13154566,0.092665255,0.06277032,0.6864363,-0.38535902,-0.2622024,-0.21212982,0.23466507,0.44226295,-0.21449725,0.02621875
item_33144,0.19608429,-0.15382463,-0.09295352,0.12965062,-0.015680319,-0.19223973,0.052469257,-0.3729546,-0.13880643,0.021976411,-0.2448296,-0.18374562,-0.4643691,-0.8029382,0.112754956,0.37638894,0.47192177,0.1457302,-0.078631595
item_33145,0.03354411,0.111848064,0.5992993,-0.3087457,-0.054906458,-0.41119254,0.1733958,0.034075413,0.28497183,-0.056998685,0.04197055,0.38235778,-0.48556995,-0.1325549,-0.49084356,1.0262203,-0.049072277,0.17639199,-0.17464489
item_33146,-0.12947965,0.42831963,0.64404905,-0.14226401,0.028005509,-0.04744353,0.14627321,0.24101669,0.33680275,-0.15144871,0.22044367,-0.06974172,-0.47519594,-0.44076023,-0.381371,0.8957677,-0.061038073,0.16254352,0.17679742
item_33147,0.22855449,0.07380765,0.17044297,0.37140423,0.58878696,0.1921656,0.47597164,0.15000382,0.29382458,0.21199071,-0.37266934,0.36460924,0.1371244,-0.39383173,-0.15360497,0.56666285,0.5714048,0.08674651,-0.18457338
item_33148,-0.14711267,-0.44376707,-0.1554685,-0.22496885,0.17385504,-0.3586726,0.2989393,-0.15866509,-0.4870475,0.34436873,-0.2069156,0.44071075,-0.093556345,-0.5323197,-0.44887564,0.58886606,0.65824217,-0.0004161454,-0.16268547
item_33149,0.41234013,0.025833067,0.31204554,-0.25755107,0.26966324,-0.1519631,-0.016445555,0.062699914,-0.32813287,0.070034444,0.15912344,0.33488122,0.096201226,-0.20765772,0.02560741,0.49096173,0.9435977,-0.1900861,0.09487769
item_33150,-0.18077928,0.08313373,0.31360048,-0.07840469,-0.1643793,-0.51920056,0.3059467,0.29527166,-0.21838886,0.27469835,0.2369855,0.7582845,0.32217956,-0.15480262,-0.44110456,0.4412606,0.88945025,-0.14071238,-0.008601181
item_33151,-0.53216046,0.122004546,-0.46124607,-0.078637615,0.013029003,0.41624323,-0.2988059,0.056122564,0.47781208,0.34543073,-0.27906996,-0.8178633,-0.16647567,0.33913723,0.60415846,-0.20974608,-0.3815165,0.093103096,0.13808809
item_33152,-0.39076063,0.018748727,0.17721638,0.012204086,0.38323396,0.2686388,-0.60618424,-0.19807169,-0.061553296,0.509057,0.06889977,-0.31667477,0.3240817,0.102461815,-0.107137635,-0.110161446,0.25598124,-0.37251717,-0.0027287551
item_33153,-0.09855143,0.020573035,0.070544615,-0.2796067,0.60545146,-0.25785953,-0.41050673,-0.17551592,-0.23440388,0.2707425,0.21527843,-0.20444073,0.44223344,0.54623604,0.20496681,0.18659726,0.14823511,0.0738149,0.10162813
item_33154,0.54808456,0.095767505,-0.25167716,0.047311105,0.10089149,0.24689113,0.26894665,0.00822486,-0.30299112,-0.1122565,-0.10266555,-0.45514524,0.013141615,0.08912661,-0.18834266,-0.7460619,-0.78312457,-0.09224769,-0.026057938
item_33155,-0.6170996,-0.11573727,-0.27181646,-0.004542384,0.26609832,0.32050952,0.19281557,-0.07904679,-0.29797724,0.022997573,0.0736811,-0.54534197,-0.2040459,0.254311,-0.059350383,-0.8704222,-0.5619179,-0.37294602,0.21518715
item_33156,-0.28756246,0.2457498,-0.28100458,-0.3564145,0.42084688,0.3864951,0.26641825,-0.30361864,-0.1978941,0.2940967,-0.08939575,-0.18443945,-0.13727947,0.14932743,0.12466227,-0.97645915,-0.0030689354,-0.30100623,0.29839575
item_33157,1.1140244,-0.29023236,-0.2818617,0.1461186,-0.19171321,0.073667824,0.08926181,0.61324567,0.15225863,0.04762884,0.093768924,0.049499482,-0.72172046,-0.6359413,-0.0027025456,-0.27175418,0.17112876,0.13410471,0.45120844
item_33158,0.6427263,-0.28875396,-0.31391373,-0.06462592,0.14294474,0.55639815,0.36146742,-0.02579582,-0.16248159,0.09970453,-0.1272871,-0.19832048,-0.40117913,-0.61977434,0.46850535,0.39711997,0.40266004,0.05131208,0.024515338
item_33159,0.7158582,-0.18802127,0.16026296,0.2545303,0.38059473,0.29673484,-0.020348592,0.26184782,-0.06510354,0.1230599,0.7257051,0.2966995,-0.74605244,-0.6807794,0.11900746,0.12246608,0.3870491,0.34514117,0.12365651
item_33160,-0.04851586,0.22041026,-0.59808034,0.12470252,-0.20584448,0.18211623,0.17177995,-0.17200218,-0.09022416,-0.32631767,-0.4094655,0.3665224,0.083082914,-0.40000927,0.05981019,0.2771314,0.5479068,0.25698686,-0.4755049
item_33161,0.30658987,0.20555076,-0.12902094,0.21773124,0.3654824,-0.06298008,0.113791935,-0.47218004,-0.14218587,0.07154061,-0.12289821,-0.10313653,-0.06794032,-0.32715458,-0.11427747,0.20507485,0.92416906,-0.056904163,-0.17352767
item_33162,-0.19499569,0.14488661,0.13484877,-0.13459311,-0.09382001,0.37530708,0.1253885,0.16647382,0.028036641,-0.32564762,-0.03781156,0.7108723,-1.1138626,-0.6194435,-0.21379085,0.61192906,-0.3132059,0.24503945,0.24113317
item_33163,0.50032955,0.0438746,0.1837869,0.36726296,0.05811245,0.6090158,0.23041843,0.032961972,-0.0013230011,-0.44506332,-0.22457781,0.98522526,-0.32233444,-0.18874057,0.5521884,0.4119029,-0.11111511,0.43370304,0.028594267
item_33164,0.3942715,-0.14186324,-0.27004287,0.3684656,0.19308883,0.70077324,0.25954008,0.17953603,0.34334412,-0.29394105,0.09308295,0.7190407,-0.5836491,-0.33692813,0.14368829,-0.069911,0.39532393,0.44294968,0.023331214
item_33165,-0.2857424,0.09524256,-0.2989202,0.012393726,0.25660765,0.25603563,0.4726858,0.07123706,0.45370445,-0.35387018,-0.03351224,0.8409111,-0.968714,-0.2841256,-0.75700295,0.16870576,0.09615524,0.37936953,0.28936896
item_33166,0.328028,-0.2868608,0.1817686,0.6600906,-0.14065559,0.53215647,0.18430889,-0.25109342,-0.5815778,0.29227912,0.40087843,-0.15720588,-0.081567585,-0.42378917,-0.13598633,1.0121427,0.21900322,-0.19390279,-0.05449098
item_33167,-0.0024268306,0.17049184,-0.18003035,0.28171584,-0.27977574,-0.5327299,0.46549627,0.082509704,-0.118587546,0.21924262,-0.108785175,-0.058372952,-0.022344546,-0.96963423,-0.031000927,1.0358722,0.6867703,-0.08243351,-0.32022846
item_33168,0.22522794,0.1016569,0.27410328,-0.19699271,0.38774893,-0.61708486,0.25368336,0.13800962,0.2727343,0.0759164,0.23898531,0.275405,0.030090362,0.09323469,-0.078961454,0.17345348,0.70848095,0.02517821,0.39018205
item_33169,0.08529381,0.33836251,0.13263226,0.40073034,0.43800065,-0.11718405,0.4268337,0.14747344,0.2504674,-0.15775616,-0.35313463,-0.058129285,-0.43722457,-0.5549043,0.12299929,0.6432672,0.3365259,-0.28516552,-0.21316327
item_33170,-0.15983918,-0.026193704,-0.16936311,-0.0722288,-0.19203638,-0.05783174,-0.50326204,-0.08660236,-0.117415585,-0.14259319,-0.32245559,0.12565856,-0.32565618,0.81501955,-0.2998346,0.12786512,0.048596453,-0.43521008,-0.099719964
item_33171,-0.27032897,-0.23163737,-0.67099905,0.006009484,0.38865528,0.33343938,0.026816288,-0.3313938,-0.23913857,-0.11923586,-0.41738573,-0.38609478,0.004513783,0.47217578,0.0051895217,0.273777,-1.2807629,-0.15080395,0.48363355
item_33172,-0.37263784,-0.31919047,0.05417625,0.23427717,-0.7826552,0.05240002,0.63921964,0.30906522,0.03830151,-0.25712982,-0.22836186,-0.07340882,-0.48487234,-0.3778475,-0.16295022,0.28305054,-0.09484438,0.3566405,-0.23070492
item_33173,0.44676515,-0.21655394,-0.06848222,0.09705828,-1.0273201,0.26647538,0.18071416,0.19515845,-0.09715649,0.018374901,-0.6183181,0.25588402,-0.22936137,-0.11914097,0.07410494,0.15179269,0.28360403,0.41014802,-0.032345865
item_33174,0.7123735,-0.2218008,-0.235148,0.14841937,-0.604122,-0.2904119,-0.09136275,0.319477,-0.17893729,0.005846045,0.00402914,0.13555169,-0.5347773,-0.8974261,-0.1357763,0.3506734,0.30521882,0.09732795,0.19173309
item_33175,0.27631888,-0.3774272,-0.30289474,0.19990677,-0.12431145,-0.47938168,-0.20375717,0.06576215,-0.021510746,-0.2626614,-0.21886174,-0.025263572,0.22143371,-0.49230754,-0.026594248,0.48591715,0.56803143,0.16136624,-0.19283922
item_33176,0.63948584,0.14447725,-0.16556734,0.20197394,0.036231533,0.11038399,0.36266443,0.17099953,-0.48312372,0.04871483,-0.08661169,-0.86807716,-0.36634946,-1.2773892,-0.051027153,0.26338693,-0.030894421,0.3677294,0.23378235
item_33177,0.24053425,-0.81741077,0.10845368,-0.3459447,-0.9806643,0.05724348,0.04464896,-0.23355347,0.18203726,0.25069192,0.4583567,-0.1070569,0.4506326,-0.03105523,-0.40753087,1.2014978,0.35815027,-0.50615865,0.48120084
item_33178,-0.014322128,-0.47204795,0.046498068,0.21018657,0.12519282,-0.23755535,0.46391368,0.5137691,-0.13457201,0.23187375,-0.1382641,-0.22182465,0.2512523,0.09853077,0.23591216,0.16179456,1.3569176,-0.26163056,0.157666
item_33179,-0.24732783,0.15833789,0.12982109,-0.28894717,-0.22548372,-0.4837335,0.1426113,0.16242637,-0.26797608,0.116886444,0.63217545,0.24450098,0.34409457,-0.23264386,-0.22761019,0.98466516,0.7147957,0.15226951,-0.13413185
item_33180,-0.22220662,0.20510498,-0.21175615,0.32577386,0.2848642,-0.03983108,0.4283644,0.57815075,-0.26350465,-0.047775496,0.150812,0.90054256,-0.67728126,0.025293715,-0.35599318,-0.4053386,0.15182076,0.00034693995,0.13303499
item_33181,0.5131755,0.12497733,-0.29551184,0.19848521,0.13021341,0.23250896,0.2912601,0.3429202,-0.5867231,-0.44205955,0.14802621,0.65463537,-0.65438807,-0.4281372,-0.52509296,0.1391239,0.15588523,0.28379625,0.41748896
item_33182,0.55177593,0.15581512,-0.28193718,0.35478714,0.2563345,-0.12505573,0.08329649,0.570046,-0.09963265,-0.036271777,0.14822567,0.79285353,-0.27950504,-0.39747542,-0.32084164,-0.12830772,0.39255545,0.72102296,0.118147425
item_33183,0.3589948,0.036080368,0.20779553,-0.15443334,-0.23293158,-0.2709225,0.8010144,0.5436564,0.3311141,0.1525014,0.106645085,0.097102106,0.34103748,-0.67412126,-0.37756702,1.108657,0.48462442,0.034496285,0.26526392
item_33184,0.14459601,0.040637445,0.22231284,-0.1419846,0.324172,-0.37099263,0.7089087,0.6908527,0.26318267,0.19834042,-0.104828164,-0.081390694,-0.64562565,-0.60672426,-0.09634501,0.711275,0.74375904,-0.099225275,0.04015657
item_33185,0.5658561,0.1986702,-0.36888134,0.28234112,0.26978362,-0.04752918,0.34671423,0.25236377,-0.5324241,0.08509513,0.23697902,0.39973632,-0.04869469,-0.46682423,-0.33002827,0.6197886,0.9162287,-0.22222528,-0.19872253
item_33186,-0.44635975,0.21496922,-0.27220002,0.20156483,-0.027852412,0.009099458,-0.47037816,0.15685718,-0.11578752,-0.63397837,-0.23845886,0.4545785,-0.36629707,0.06282359,-0.08439032,-0.10264987,-0.97217846,-0.27740172,0.0363955
item_33187,-0.402143,0.33481798,-0.35485652,0.24393332,-0.19930394,-0.19444382,0.14513725,0.24080065,-0.31538087,-0.24132769,-0.07543039,0.03929631,-0.1030987,0.24418135,-0.0141472,-0.03488321,-1.1415471,-0.14130646,0.021784915
item_33188,0.14983466,0.05602389,-0.12788539,0.1357883,0.55250126,-0.19384374,0.2058628,-0.053975884,-0.26711723,0.26026207,0.18292022,0.21111652,0.29467788,-0.27605137,-0.19707857,0.7779946,1.2399356,-0.027953416,-0.088662416
item_33189,-0.46837565,0.52214575,-0.24198009,-0.3265066,-0.1489343,0.6131869,-0.028341386,-0.19825418,0.19155197,-0.23177204,-0.3381712,-0.47271883,-0.15823859,-0.071353585,-0.046140593,-0.18674472,-0.65994745,-0.07497932,-0.15505946
item_33190,0.50009835,0.22099607,-0.21728562,0.21323061,0.5173277,-0.3099145,0.32257545,-0.02172846,0.21594812,-0.2527087,0.08015868,0.20952258,-0.8559572,-0.948158,0.06681525,-0.083806105,0.37599456,0.21943846,0.19522066
item_33191,0.25130516,0.31362882,-0.42309207,0.068507366,0.22339378,-0.22195414,0.4293386,0.55771476,-0.0979978,-0.39721283,0.068308465,0.26713732,-0.351296,-0.537944,-0.08782961,0.39220554,0.08065086,0.4190932,-0.87226635
item_33192,0.23581491,0.14008522,0.07380661,0.28432816,0.4074122,-0.06828322,0.7065081,0.38422078,-0.31146988,0.028354736,-0.20052458,0.02284844,0.19678478,-0.7509313,-0.1362999,1.0796862,0.49468672,0.043842793,0.3652769
item_33193,0.34836084,-0.1275045,-0.25014922,0.47888675,0.4978621,0.07572855,0.30869648,0.3602521,0.057317965,-0.3384695,0.5377456,0.3351411,-0.54308695,-1.0469905,-0.15537931,0.19898027,0.051467936,0.33566073,-0.026728107
item_33194,0.38963956,0.061721575,0.12108454,-0.08043843,0.10836552,-0.075307086,0.7057505,0.30047733,-0.13883483,0.030684039,-0.20831765,-0.030234672,0.44532567,-0.75650465,-0.27579233,1.0253348,0.40268967,0.06081989,-0.06727582
item_33195,0.4292579,0.55847704,-0.5144441,-0.037564993,0.15798053,0.05925318,0.24042884,0.27844614,-0.00016210812,-0.16974176,-0.09870391,0.52850455,-0.29669106,0.19735482,-0.35444707,0.69509375,0.46522132,-0.13110021,-0.65282446
item_33196,-0.094919175,0.5309599,-0.44981432,-0.067517325,0.053237393,0.061463483,-0.11324756,0.22705568,-0.22177826,-0.62731093,0.19088559,0.48555297,-0.114111654,-0.041024625,-0.029387219,0.76522774,0.74476653,0.037808288,-0.37229326
item_33197,-0.48077905,0.9207604,0.018990764,-0.038187325,-0.17656924,0.29839766,-0.27573565,-0.2656354,-0.29430443,0.0933187,-0.43528187,-0.15382738,-0.1503438,-0.026656441,0.5130272,-0.46112725,-0.7022365,-0.095067665,0.20111796
item_33198,-0.76524544,0.32204792,-0.20222178,0.1442919,-0.20626192,0.07191642,-0.047188334,-0.24825792,-0.24498256,0.038679603,-0.011475271,-0.13520996,0.5197208,0.21237373,0.06576739,-0.011561831,-0.97418565,-0.020760152,0.21927388
item_33199,-0.83114856,0.101556644,-0.05092925,0.005444527,0.57398033,-0.0012897112,-0.15713519,-0.30099592,-0.49775943,0.17458951,-0.24019352,-0.2531999,-0.5179847,0.38493797,-0.47474086,-0.35979933,-0.3936041,-0.28716043,0.15875341
item_33200,-0.09854929,-0.5764638,-0.09522319,-0.17892314,0.027131174,-0.44027832,0.18620639,0.5314596,0.17274979,0.31834784,0.27394405,0.4212029,-0.35345823,-0.74157816,-0.3633983,0.1306648,0.4700734,0.24328543,0.078002915
item_33201,0.008625983,0.11286213,-0.01102239,-0.062559485,0.46496522,0.12921447,0.51762944,0.5704208,0.09957968,-0.107077,0.07857487,0.38792175,-0.13440153,-0.75687987,0.15054116,-0.2471022,0.6641388,0.17642348,0.29550388
item_33202,0.0075460556,-0.0551006,0.13498484,-0.15532199,-0.36692637,-0.17656504,0.42958358,-0.12585264,0.12551406,-0.28038615,-0.27114847,-0.12546109,-0.8549174,-0.15321976,0.07852715,0.91674745,-0.006258092,0.13452053,0.17988528
item_33203,-0.080428585,0.2522618,-0.011838127,-0.18694808,-0.4553592,-0.07552819,0.69396114,-0.4407074,-0.15807693,-0.1766189,-0.041829314,0.37536573,0.28537953,-1.0381478,-0.2978666,-0.08965665,0.22573495,0.50237894,0.26339853
item_33204,0.2540243,-0.02333764,-0.02041455,-0.14621672,-0.15324765,0.19107814,0.37079296,0.106831305,-0.28783217,0.03518421,0.112781815,0.9943429,-0.6760863,-1.1812181,-0.28434017,0.30249897,-0.43520203,-0.34336534,0.021692757
item_33205,0.5770391,0.64465725,-0.03812168,0.7686256,0.23621055,0.6239505,0.38500082,0.46626565,-0.13953385,-0.27351364,0.15499225,0.24169783,-0.5074443,-0.3046607,-0.022335086,0.3544692,-0.039953794,0.38207728,-0.06372766
item_33206,0.08485205,0.02881007,-0.051294953,0.13516656,0.24385768,-0.03925665,0.3061542,-0.40383485,-0.0976272,-0.26923198,0.35910118,0.6561107,-0.33798,-0.27200174,0.3000075,-0.37226605,0.34025753,-0.21124639,0.14609766
item_33207,0.3190655,-0.27029204,-0.21684076,0.27990314,-0.132228,0.20217445,0.6716291,0.1323838,-0.047849976,-0.17181249,0.23430061,0.42781994,-0.45731604,-0.10448204,0.29150036,-0.11512995,-0.53896964,0.3919169,-0.16225109
item_33208,0.021198329,-0.8848672,-0.05653959,0.2702844,0.13156556,-0.08829382,0.23793396,0.03241105,-0.29534775,0.04657377,-0.113264285,0.2769202,-0.019260686,-0.7664906,0.49232152,0.28284422,0.42860702,0.05671448,-0.120045796
item_33209,0.22654235,-0.27113762,-0.110020064,0.121348925,0.25178558,0.43219662,0.54094076,0.1738737,0.13303456,-0.06583059,-0.18906412,0.33930337,0.21043679,-0.61793345,0.18036123,0.32055005,0.56583005,0.32327747,-0.01335822
item_33210,0.40116757,-0.46990517,-0.55448425,0.13134407,-0.21640724,0.5521389,0.46409732,0.356455,-0.21997578,-0.1473266,0.13148862,0.4936036,-0.04547596,-0.43393806,-0.306225,-0.26092303,-0.23010333,0.122955486,0.30272087
item_33211,0.73483205,0.16613601,-0.21243174,-0.06840402,0.36034974,1.0899208,0.62068695,0.5864008,0.15082134,-0.0746634,0.007886728,0.14896007,-0.27507493,-0.6558133,0.06672824,0.1541753,-0.34268558,0.51318,-0.15208529
item_33212,1.0625428,-0.54023314,-0.42955357,-0.011363623,0.4410462,0.8335938,0.2661026,0.5127613,-0.59609616,0.37137595,-0.093534015,0.3604657,-0.34171852,-0.45186964,-0.110452026,0.33084852,-0.2303944,0.5107577,0.4405859
item_33213,0.39175588,-0.24581991,-0.00884915,-0.012994699,0.108124584,-0.43654367,0.5945797,0.36430585,-0.37769678,0.23931417,0.09211626,0.66397375,-0.46594095,-0.2007234,-0.20714694,0.1181175,0.73948294,-0.014579863,0.017903864
item_33214,0.6344757,-0.19898212,-0.47513863,-0.33873904,0.48082644,-0.022355536,0.23215523,0.5922256,0.22378783,0.3864807,0.39132282,0.29465312,-0.72184294,-0.9591112,-0.084537864,0.221381,0.4393749,0.19498667,-0.022586409
item_33215,0.41292632,0.23400888,0.12437424,0.12241984,-0.04208074,0.4481428,0.6807383,0.26562744,-0.21729563,-0.1831578,0.023772955,0.4149904,0.14509684,-0.22581173,0.2074481,0.1312559,0.41606194,0.33591613,0.45501316
item_33216,0.12101025,-0.5008121,0.0304311,0.38529056,0.60207176,0.05055157,0.2844942,-0.2640532,-0.4190145,-0.16394773,-0.104196236,0.10849301,-0.26237637,-0.9624398,-0.22108552,0.038245283,-0.07534424,0.3215687,0.20554726
item_33217,0.37384045,0.43484575,0.14172392,0.38301,0.048061486,0.3164151,0.41983154,0.12810814,-0.06270684,0.21553884,0.028858522,0.07845691,0.30077887,-0.9461317,0.26681143,-0.56511086,0.3568599,0.69485825,-0.31287268
item_33218,0.7393545,-0.26709232,-0.59404653,-0.27243116,0.4556639,0.1746109,0.15379088,0.6052409,0.22432254,-0.06338895,-0.19275115,0.7936842,-0.6429838,-0.027063485,-0.37786183,0.32717258,0.081821896,-0.042575248,0.17508414
item_33219,0.5790465,0.16245337,-0.414927,0.24087256,0.52154624,0.43366376,0.15955654,0.58168966,-0.26556206,-0.32408193,-0.054705165,0.748281,-0.6777033,-0.55332524,-0.14572075,0.3644875,-0.2721364,0.40387747,0.43846694
item_33220,0.5073766,-0.27477375,-0.024848558,-0.010991312,0.25368807,0.7608641,0.20249422,0.33161798,-0.14876558,-0.24702021,0.0029610323,0.41564786,-0.6696172,-0.54012454,-0.121750616,-0.46016055,-0.08515188,0.39485848,-0.28867495
item_33221,0.098752744,0.3315408,-0.3426839,-0.046725936,0.53042847,0.07471438,0.013952994,0.20551907,-0.15054482,-0.45081088,0.13169487,0.2579897,-0.51619744,-0.58578074,0.047545947,-0.14330488,0.373097,0.5458524,-0.13413393
